Id,Rating
14964-34,18
11310-31,58
12880-32,16
28932-94,58
31952-94,8
29464-95,14
28857-96,30
30409-96,44
32000-96,18
16710-42,38
15721-35,0
34272-134,42
34523-135,8
34570-135,36
34287-136,32
34720-137,22
34817-137,44
33641-138,40
34825-139,12
16854-37,56
16741-38,54
16656-39,30
16750-40,28
18252-44,2
17268-45,54
18361-45,32
18781-46,2
18255-22,18
18988-22,6
19509-22,2
19655-22,20
19623-47,38
20132-47,50
18105-48,52
18106-48,16
19846-48,38
17451-49,4
19254-49,40
19286-49,32
20128-49,46
17231-50,8
18841-50,22
20024-50,50
20036-51,6
22508-60,22
20544-52,18
20619-52,20
32562-52,10
20429-53,60
20487-53,34
32635-53,40
33117-53,26
33145-53,26
33148-53,20
19209-54,50
19437-54,52
20915-54,38
19476-55,22
20515-55,22
20519-55,0
32294-112,60
32649-112,20
32695-115,50
32918-116,38
32909-119,16
32303-121,18
33068-123,4
32550-131,2
18077-56,24
20138-56,52
17365-57,14
19037-57,6
19801-58,8
24120-61,56
21425-62,44
22284-62,2
22652-62,48
21466-63,38
23466-64,24
23941-64,48
23717-65,52
21993-66,52
23612-66,0
22008-67,36
23155-67,28
23781-67,32
23930-67,40
21960-72,24
24576-72,58
22933-74,44
23391-74,32
24693-74,30
22518-75,2
23481-75,30
23999-75,38
25142-75,6
21595-76,16
22033-76,10
22496-76,14
24190-76,48
21581-77,58
22413-77,42
22559-77,40
22865-78,58
25716-79,40
25900-80,26
27084-80,56
27273-80,16
26814-82,0
27035-82,22
26274-83,48
26875-83,22
26469-84,2
27172-85,56
27739-88,50
29615-88,38
28432-90,32
28622-90,28
30793-90,20
29933-91,12
30735-91,28
27724-92,46
29555-92,12
29131-93,2
30442-98,12
31177-98,42
32000-98,34
30514-99,10
31994-99,38
28523-101,6
28962-101,52
31829-102,60
30748-104,50
31862-104,6
31363-105,4
30748-106,20
36905-147,28
37127-147,44
49507-176,30
48367-177,2
49948-177,50
50730-177,42
48661-178,18
50511-178,60
50757-178,50
50789-178,38
48540-179,24
49576-179,46
50049-180,36
48658-181,28
48899-181,58
50522-181,36
42258-155,32
42612-155,50
41356-158,52
41753-158,60
42045-158,10
42994-158,20
41607-159,8
41778-159,52
43182-160,48
43182-162,38
44870-163,30
43683-164,58
45243-164,54
45339-164,4
44658-165,42
45027-165,26
43411-167,4
43415-167,2
43788-167,24
44867-167,56
44871-167,36
44999-167,22
45472-167,16
44110-168,34
44238-168,38
44772-168,56
44968-168,2
45121-168,0
47161-170,32
46277-171,54
46309-171,30
48296-172,22
48328-172,20
49114-182,48
50400-183,26
889-0,58
398-1,60
694-1,4
845-1,2
1141-1,46
39327-1,14
40424-1,0
443-2,16
845-3,52
39765-150,58
40192-150,30
40320-150,8
40758-151,28
1852-5,48
1898-6,2
3314-6,60
3827-6,42
3269-7,34
4978-7,4
5176-7,24
2152-8,56
4727-8,0
22221-68,44
24058-68,12
24290-68,14
24613-68,6
24673-68,50
21790-69,0
23948-69,24
24055-69,22
24526-69,46
24670-69,60
24413-70,12
47935-173,22
47808-174,58
47936-174,58
49412-174,10
49815-175,8
49962-175,22
50039-175,50
50316-175,22
2471-9,10
1909-10,54
2312-11,58
36793-11,16
5286-12,44
36529-12,18
37240-12,56
38101-12,10
6915-14,60
5694-15,60
6092-16,26
6108-16,28
6159-17,50
7909-17,32
8589-17,4
6855-18,22
7714-18,20
9703-21,56
9658-22,14
9938-22,12
10349-22,42
6003-23,30
7710-24,18
10192-25,50
9853-27,52
10051-27,46
33491-140,26
34650-140,10
35634-140,56
35904-140,14
34522-142,48
34642-142,10
34731-142,16
34955-142,50
33464-143,16
34443-143,8
34723-144,14
34925-144,48
35840-144,44
34413-145,22
9937-28,14
10871-28,28
6908-29,0
7811-29,30
10479-29,22
38679-153,28
39437-154,2
11831-31,50
13521-31,36
28304-94,56
29592-94,60
30026-94,2
29843-95,48
31862-95,22
30857-96,26
31718-96,56
31981-96,16
11644-33,8
13055-33,54
34173-134,54
33666-135,20
34544-135,22
33712-136,40
33666-137,56
33885-137,22
34091-137,34
34854-137,6
35005-137,58
33363-138,18
33506-138,36
34099-139,60
34639-139,12
34877-139,24
35005-139,0
13982-36,28
14167-36,14
15386-36,12
16581-36,34
17241-44,54
17691-45,22
17999-45,28
17950-46,18
18504-22,58
19584-22,16
20034-22,58
17999-47,8
20361-47,14
19042-48,30
19603-48,44
19709-48,18
20271-48,38
21634-48,0
22376-48,42
18981-49,8
19336-49,36
19632-49,32
19633-49,22
18746-50,44
18949-51,40
19572-51,12
19960-51,56
19968-51,54
21573-60,30
22238-60,28
18338-52,2
19604-52,54
20163-52,32
20199-52,2
20645-52,18
32887-52,6
18379-53,2
19968-53,20
20095-53,38
32297-53,50
32518-53,52
17430-55,16
18758-55,38
18980-55,4
20296-55,40
32385-107,32
33138-110,46
32677-111,8
32312-115,22
32481-118,50
33209-120,6
32490-121,22
33196-122,18
33035-124,20
33150-124,10
32737-125,60
32903-125,34
33184-128,40
32650-129,26
32782-129,26
17613-56,20
19674-56,50
18063-57,52
19455-57,38
20264-57,22
21196-57,22
17245-58,0
19717-58,60
20820-58,20
17726-59,50
20529-59,38
21370-61,16
22196-61,18
21820-62,4
23333-63,2
21377-64,24
23281-64,52
23151-65,14
23237-65,6
23696-65,8
23802-65,56
22900-66,44
23799-66,2
21272-67,48
23237-67,38
25165-73,24
24722-74,48
22293-75,52
21824-76,52
22132-76,0
22681-76,36
23244-76,28
23495-76,32
24478-76,40
21768-78,24
22944-78,58
23847-78,44
24887-78,32
25873-79,30
25937-79,2
27057-79,30
27416-79,38
27450-79,6
25689-80,16
26026-81,10
26042-81,14
27648-81,48
25674-82,58
26062-82,42
26519-83,40
25925-84,58
33595-85,40
33960-85,26
35946-85,56
28006-86,16
29314-86,0
29378-86,22
29509-87,48
28804-88,22
29867-88,2
30236-88,56
30428-88,50
29277-89,38
27706-90,32
28884-90,28
29977-90,20
29553-92,12
30026-92,28
30629-92,46
28519-93,12
29126-93,2
30019-93,12
30494-93,42
31203-93,34
29588-97,10
29621-97,38
29695-97,6
27854-99,52
28325-99,60
30944-99,50
32175-99,6
27998-100,4
29090-100,20
31876-100,28
31936-100,44
28538-101,30
30944-101,2
32041-101,50
30857-102,42
31287-102,18
31283-104,60
31919-104,50
31983-104,38
31510-105,24
28280-106,46
29504-106,36
36831-147,28
37221-147,58
37816-147,36
48572-176,32
49423-176,50
50128-176,52
50689-178,60
50003-179,10
50026-179,20
50734-180,8
48788-181,52
41653-155,48
41115-156,38
41535-156,30
42694-156,58
42710-156,54
42998-157,4
41385-158,42
42582-158,26
41494-159,4
42374-159,2
42330-160,24
42408-160,56
42774-160,36
42997-160,22
41616-161,16
42362-162,34
42440-162,38
44925-163,56
45111-163,2
44097-164,0
44374-164,32
44490-164,54
44502-164,30
44919-164,22
43345-165,20
44591-165,48
44362-166,26
43584-168,48
44252-168,40
45479-168,60
45016-169,54
45049-169,14
46545-170,28
46536-171,56
50690-182,28
48467-183,56
49306-183,6
49375-183,22
50471-183,20
50658-183,28
615-0,44
822-0,12
214-1,14
40653-1,6
40859-1,50
38720-150,0
38789-150,24
40162-150,22
40497-150,46
40278-151,60
40580-151,12
2578-4,22
3910-4,58
2492-5,58
2639-5,10
3955-5,8
2680-6,22
3091-6,50
2840-7,22
2938-7,10
2234-8,54
2399-8,58
2893-8,16
4048-8,44
23334-68,18
24737-69,56
24801-69,10
22012-70,60
23618-70,60
49356-173,26
49364-173,28
49493-173,50
50302-173,32
49591-174,4
49365-175,22
49474-175,20
3501-9,56
4688-9,14
5206-9,12
4964-10,42
1886-11,30
36155-11,18
36313-11,50
2577-12,52
4356-12,46
4604-12,26
5465-12,10
36256-12,56
36623-12,14
37111-12,48
1887-13,10
6073-15,16
6169-15,50
6267-15,16
6938-16,8
40075-149,14
7825-17,48
8270-17,44
6213-18,22
7549-18,14
8300-18,28
8255-19,0
6837-21,30
8570-21,22
6416-22,28
9470-22,2
8400-23,50
9780-23,36
6020-24,56
8198-24,60
8865-24,2
8866-24,48
9039-24,22
10768-24,26
8630-25,56
10350-25,16
7739-26,8
9822-26,54
9258-27,54
9274-27,20
10125-27,22
35132-140,40
35319-140,56
33679-141,22
35383-141,34
34012-142,6
35132-142,58
35221-142,18
33679-143,36
34314-143,60
35383-143,12
34352-144,24
35213-144,0
35787-144,28
33805-145,14
7447-28,12
9672-28,34
8966-29,54
10378-29,22
40221-152,28
40526-152,18
40275-153,58
39554-154,16
39795-154,58
40510-154,8
40825-154,14
40937-154,30
11185-31,44
12481-32,18
30910-94,38
32034-94,0
29359-96,42
29598-96,8
31072-96,36
31708-96,32
31897-96,22
33352-134,44
34372-136,40
34551-136,12
34559-136,56
34592-136,54
34687-136,30
34720-136,28
33769-137,2
33906-137,54
34052-137,32
34180-137,2
34364-138,18
34581-138,6
33298-139,2
33306-139,20
34112-139,38
17043-40,50
17154-44,52
17268-44,16
17853-44,38
17219-45,4
17369-45,40
17393-45,32
17445-45,46
18671-45,8
17154-46,22
17679-46,50
17711-46,6
17672-22,22
18138-22,18
18439-22,20
18549-22,10
19088-22,60
19566-22,34
17369-47,40
17445-47,26
19140-47,26
19841-47,20
19873-47,50
20031-47,52
17558-48,38
18178-48,22
20096-48,22
22356-48,0
22941-48,60
18000-49,20
19168-49,50
20323-49,38
19208-51,16
19504-51,18
22720-60,4
17915-53,2
18662-53,24
20026-53,52
20740-53,14
33087-53,6
33217-53,8
20802-54,56
19658-55,44
19804-55,2
20773-55,48
20950-55,38
21033-55,24
32613-107,48
32690-107,52
32698-107,52
32681-108,0
32252-109,36
33038-109,28
33102-109,32
32348-110,40
32516-111,24
32707-112,58
32963-115,44
33128-118,32
32444-120,30
32702-125,2
32872-125,30
32343-127,38
33000-128,6
32399-130,16
32361-132,10
32489-132,14
17364-56,48
18667-56,58
19424-56,42
17740-57,40
19354-57,58
20295-57,40
18954-58,26
21150-58,56
17230-59,16
21036-59,0
21068-59,22
23161-61,48
23419-62,22
23828-62,2
23970-62,56
23161-63,50
23204-63,38
24205-63,32
21843-65,28
23066-65,20
22669-66,12
23779-66,28
22607-67,46
23439-67,12
22345-71,2
23765-71,12
25156-71,42
22081-72,34
23183-72,10
23731-73,38
22526-74,6
23052-74,52
25142-74,60
21680-75,50
21805-75,6
24642-75,4
22205-76,20
21962-77,28
22198-77,44
24416-77,30
25243-77,2
24068-78,50
24533-78,42
25621-80,18
27187-80,60
25562-81,50
26022-81,38
26786-81,24
25858-84,46
26230-84,36
27487-84,28
35891-85,58
28488-86,36
29133-86,32
29014-87,50
29045-87,52
30565-88,60
28309-89,10
28780-89,20
29957-90,8
27675-91,52
30092-91,48
30539-91,38
30678-91,30
30697-91,58
29655-92,54
29806-92,4
28642-93,42
30820-97,26
30985-97,4
31440-97,2
28962-98,24
29598-98,56
30925-98,36
27695-99,22
31382-99,16
31779-100,34
28006-101,38
30177-101,56
32078-101,2
28933-102,0
30304-102,32
30675-102,54
31398-102,30
29306-103,22
31512-104,20
32148-104,48
31071-105,26
31189-105,48
31220-105,40
28001-106,60
29443-106,54
30461-106,14
32140-106,28
32148-106,56
38011-146,28
38352-146,56
38122-147,6
48044-176,22
49255-176,20
50426-176,28
48046-177,30
49507-177,36
49635-177,4
48044-178,0
50522-178,20
50554-178,48
50789-179,54
48043-180,40
49612-180,4
49930-180,0
50469-180,10
50857-180,14
41314-155,48
42538-155,10
42623-155,12
41549-156,30
41652-156,40
41987-156,14
42115-156,34
41298-157,24
43277-157,8
41197-158,26
42045-159,48
42157-159,0
42330-159,26
41091-160,52
42443-160,8
40987-161,44
42328-161,50
42847-161,58
43814-163,42
45214-163,34
43828-164,40
43815-165,44
43833-165,14
44075-165,38
44971-165,8
45215-165,56
45343-165,22
43700-166,52
44365-166,38
44399-166,10
43805-167,56
44250-167,36
44410-167,12
45247-167,42
43703-168,10
43910-168,36
47289-171,10
47921-172,54
49347-182,30
49583-183,38
1033-0,0
39058-1,24
40172-1,22
1394-3,46
39765-151,60
2761-4,12
1953-5,22
3773-6,58
4216-7,58
5122-7,10
3781-8,8
21487-69,22
22370-69,50
22884-70,22
24661-70,10
49378-173,54
50204-173,58
50122-174,16
48646-175,44
4216-9,18
4629-9,56
5091-9,10
3987-10,60
4887-10,60
1909-11,26
2871-11,28
36844-11,50
2312-12,32
2604-12,4
4227-12,22
4326-12,20
4977-12,56
36084-12,14
1794-13,12
4268-13,42
5443-13,30
6754-16,18
7299-16,50
7421-16,52
39386-148,46
39621-149,26
39636-149,10
8028-17,56
8604-18,14
7361-19,48
7672-19,10
8486-19,16
6640-25,50
10638-25,16
10639-25,8
9851-26,14
8835-27,48
9645-27,44
33591-140,22
34630-140,14
35712-140,28
34030-141,0
35025-142,30
34615-144,22
35591-144,28
35735-144,2
35849-144,50
33568-145,36
10604-28,56
10579-29,60
10773-29,2
10871-29,48
38749-152,22
39853-152,26
40315-152,56
40682-152,16
39808-153,8
40446-153,54
40810-154,54
12130-30,20
12620-31,22
11834-32,40
12206-32,56
29511-94,22
30160-94,34
31997-95,6
29248-96,58
31629-96,18
32043-96,36
16053-35,60
33678-134,12
34277-134,24
34398-134,0
34603-134,28
34490-135,14
34278-136,12
33573-137,34
33693-137,54
35026-138,22
33693-139,28
33701-139,18
15332-36,58
16730-37,16
18239-44,58
17426-45,8
18381-46,14
17212-22,30
17717-22,44
17859-22,18
18608-22,38
19842-22,0
19972-22,42
19712-47,8
20052-47,36
18232-48,32
19311-48,22
22667-48,44
22891-48,40
17909-49,12
19308-49,56
19647-50,54
19530-51,30
20271-51,28
21920-60,2
19928-52,54
20969-52,32
20167-53,2
20601-53,18
20604-53,6
19311-54,2
19964-54,20
20453-54,38
32296-54,50
19084-55,52
20601-55,16
32461-108,38
32849-108,4
32243-110,40
32351-110,32
33166-110,46
32420-112,8
32420-114,22
32857-114,50
32835-117,6
32198-118,22
32634-119,18
32521-121,20
32603-121,10
32539-123,60
32932-130,34
32216-132,40
32782-132,26
32467-133,26
32976-133,20
18236-56,50
18858-57,52
19304-57,38
19830-57,22
20714-57,22
18235-58,0
18757-58,60
20496-58,20
19081-59,50
21746-61,38
22297-61,16
23158-61,18
23515-61,4
23958-61,2
22196-62,24
23300-62,52
23782-62,14
22297-63,6
22379-63,8
23433-63,56
24056-63,44
21778-64,2
22445-64,48
23655-64,38
23861-64,24
24096-65,48
21778-66,52
23194-66,52
22737-67,0
24198-67,36
23340-71,28
22580-72,32
24089-72,40
24526-72,24
24627-72,58
24887-73,44
25044-73,32
21880-74,30
23744-77,2
22326-78,30
22537-78,38
23794-78,6
24706-78,16
26045-79,10
26191-80,14
26397-80,48
27581-80,58
26237-81,42
27341-81,40
27236-82,58
26612-84,40
27251-84,26
25629-85,56
27948-86,16
28517-86,0
28753-86,22
28195-87,48
28334-87,22
28900-87,2
28611-88,56
30804-89,50
30822-89,38
27970-91,32
28105-92,28
28578-92,20
29785-92,12
31287-97,28
32056-97,46
28323-98,12
30125-98,2
29353-99,12
31716-99,42
31769-100,34
32142-100,10
28147-101,38
29487-101,6
32008-102,52
28892-103,60
31022-103,50
29936-104,6
29944-104,4
30333-104,20
30690-104,28
30727-104,44
32093-105,30
27699-106,2
36878-147,50
36896-147,42
50915-176,18
48657-177,60
48785-177,50
50342-178,38
50657-178,24
48133-179,46
49016-179,36
48788-180,28
49152-180,58
50916-180,36
42524-156,32
42652-156,50
41535-157,52
41782-157,60
42186-157,10
42753-157,20
42993-157,8
41172-158,52
41793-158,48
42044-159,38
42431-159,30
42739-159,58
43022-159,54
43036-159,4
43164-159,42
41146-160,26
42639-160,4
40972-161,2
41891-162,24
42156-162,56
42951-162,36
43273-162,22
43655-163,16
44785-163,34
45475-163,38
44073-164,56
45019-164,2
45501-164,0
45223-166,32
43518-167,54
43836-167,30
44563-167,22
44919-167,20
45234-167,48
43514-169,26
44333-169,48
44970-169,40
45478-169,60
45479-169,54
46531-171,14
48240-172,28
48502-172,56
48934-182,28
49145-183,56
49878-183,6
423-0,60
1428-0,42
1724-0,34
39542-1,4
40278-150,24
40520-150,56
39046-151,0
39190-151,44
2488-4,12
2492-4,14
2074-5,6
3394-5,50
2788-6,0
3289-6,24
3852-6,22
2948-7,46
4642-7,60
24890-68,12
23719-69,22
21297-70,58
21593-70,58
22879-70,10
23568-70,8
23943-70,22
49356-174,50
49474-174,22
50127-174,10
50159-174,54
47847-175,58
47896-175,16
49315-175,44
49585-175,18
49914-175,56
3900-9,10
36108-11,60
37471-11,60
3358-12,26
4001-12,28
4009-12,50
4241-12,32
37713-12,4
38228-12,22
5105-13,20
5149-13,56
6576-15,14
6584-15,12
5921-16,42
6646-16,30
6760-16,18
40017-148,50
39269-149,52
39670-149,46
6229-17,26
7532-17,10
6213-19,56
8805-19,14
9487-20,48
5800-21,10
6374-21,16
9868-23,50
9880-23,16
9646-24,8
10378-24,14
6430-25,48
6431-25,44
9274-26,22
10786-27,14
34221-141,28
34363-141,0
35319-141,30
35504-141,22
35640-141,28
34101-143,2
35319-143,50
33277-144,36
33740-145,56
34539-145,60
35658-145,2
7289-28,48
7839-28,22
10139-28,26
40172-152,56
39852-153,16
12391-30,8
14519-34,54
14551-34,54
14702-34,20
11652-31,22
13157-31,40
12882-32,56
13254-32,22
31359-95,34
31248-96,6
11382-33,58
13339-33,18
16852-43,36
17035-43,60
33699-134,12
34652-134,24
34776-134,0
34957-134,28
33411-135,14
33586-135,12
34753-135,34
34977-135,54
33691-136,22
33837-136,28
34559-137,18
34581-139,58
34687-139,16
16267-36,58
16812-37,8
16704-38,14
17594-44,30
18043-44,44
18739-45,18
19188-45,38
17368-46,0
17435-22,42
18254-22,8
19346-22,36
19508-22,32
19654-22,22
17820-47,44
20249-47,40
17249-48,12
21439-48,56
22540-48,54
20426-49,30
18000-50,28
19657-50,2
19803-50,54
17157-51,32
17189-51,2
17556-51,18
18916-51,6
19478-51,2
19702-51,20
19743-51,38
20098-51,50
18072-52,52
18403-52,16
20577-52,38
20872-53,4
32830-53,40
33191-53,32
32357-54,46
20877-55,8
33159-55,22
33187-55,50
32446-107,6
32611-108,22
32812-108,18
32884-108,20
32913-109,10
32288-110,60
32648-111,34
32921-111,40
32442-115,26
32834-115,26
32881-121,20
33121-126,50
32282-128,52
32493-129,38
33209-129,22
32853-131,22
20468-56,0
20732-56,60
20775-56,20
17708-58,50
20354-58,38
17481-59,16
18007-59,18
19253-59,4
19285-59,2
19588-59,24
22108-61,52
22969-61,14
23244-61,6
23754-61,8
23795-62,56
23304-63,44
23318-64,2
23614-64,48
23763-64,38
23320-65,24
24221-65,48
22047-66,52
23318-66,52
23425-66,0
23884-66,36
22448-67,28
23157-67,32
23659-67,40
23864-67,24
22710-71,58
24018-71,44
24134-71,32
24751-72,30
23324-73,2
22931-74,30
24683-74,38
24901-74,6
24273-75,16
25257-75,10
25422-75,14
21680-76,48
23415-76,58
24483-76,42
21752-78,40
23164-78,58
27036-79,40
27170-79,26
27604-80,56
26097-81,16
27588-82,0
26685-83,22
26407-84,48
27781-86,22
27797-86,2
28836-86,56
29014-86,50
27790-87,38
29548-87,32
30758-88,28
29991-89,20
30055-89,12
30070-89,28
29957-91,46
29991-91,12
30055-91,2
30580-91,12
28342-92,42
29755-93,34
31225-93,10
31244-93,38
31325-93,6
29423-97,52
27856-99,60
28068-99,50
31814-99,6
28381-100,4
29306-100,20
30380-100,28
31796-100,44
27856-101,30
29683-102,2
29314-103,50
29378-103,42
29390-103,18
29342-104,60
32155-104,50
28455-105,38
28463-105,24
28758-105,46
30461-105,36
29342-106,28
30026-106,58
30987-106,36
31220-106,32
32070-106,50
37039-146,52
37513-146,60
38122-146,10
36584-147,20
36991-147,8
37196-147,52
49209-176,48
50469-177,38
48488-179,30
48900-179,58
49028-179,54
49929-179,4
47801-180,42
50573-180,26
49282-181,4
50525-181,2
40953-155,24
42115-157,56
42202-158,36
41548-159,22
42115-159,16
42565-159,34
42982-161,38
42099-162,56
42213-162,2
42771-162,0
42995-162,32
43787-165,54
44361-165,30
44625-165,22
45074-165,20
43575-166,48
43800-166,26
44282-166,48
44378-166,40
44410-166,60
44433-166,54
44011-167,14
44554-167,28
45319-167,56
45060-168,28
45202-168,56
45330-168,6
43703-169,22
44544-169,20
44576-169,28
44672-169,30
46448-171,36
48457-172,4
50142-182,0
48621-183,20
1198-1,14
1349-1,0
38956-1,16
40779-1,52
280-2,58
446-2,30
948-2,8
1243-2,28
385-3,48
903-3,2
40303-150,60
40415-150,42
38745-151,34
40170-151,4
3372-4,24
3476-5,56
3772-5,0
3773-5,44
2052-6,12
2202-6,14
3830-6,6
4039-6,50
3477-7,0
3922-7,24
5179-7,22
4275-8,46
4628-8,60
22429-68,12
24611-68,22
24656-69,58
49732-175,58
50305-175,10
3278-9,8
3279-9,22
2526-10,50
3019-10,22
3028-10,10
4126-10,54
5287-10,58
2412-11,16
2420-11,44
3421-11,18
3780-11,56
1907-12,10
2205-12,60
36184-12,60
37748-12,26
4368-13,28
5551-13,50
5778-14,32
7154-14,4
6246-15,22
7263-15,20
6355-16,56
7048-16,14
38621-149,12
39721-149,42
39999-149,30
7108-19,18
7967-19,50
9007-20,52
9850-21,46
10207-21,26
9599-22,10
10348-22,56
7907-23,14
7923-23,48
9384-23,10
10319-23,16
8267-24,50
8543-25,16
9401-25,8
8182-26,14
8837-26,48
10913-26,44
5689-27,22
9736-27,14
10662-27,28
33826-140,0
33999-140,30
34365-140,22
35052-140,28
35905-140,2
35913-140,50
35550-141,36
33826-142,56
35463-142,60
35025-143,2
33324-144,48
34809-144,22
35607-145,26
38503-152,56
39481-152,16
40299-153,8
40741-153,54
40868-153,54
39466-154,20
11505-30,22
12246-30,40
12793-30,56
13579-31,22
12012-32,34
28261-94,6
28120-95,58
31747-95,18
31687-96,36
13866-35,60
15148-35,12
34502-134,24
34801-134,0
34123-135,28
34606-135,14
33297-137,12
33424-137,34
33815-137,54
34365-138,22
33297-139,28
33904-139,18
34032-139,58
16733-40,16
16765-40,58
18502-44,8
18861-44,14
18901-44,30
18207-45,44
18349-45,18
18388-45,38
17433-46,0
18502-46,42
17821-22,8
18882-22,36
19190-22,32
19695-22,22
20344-22,44
20348-22,40
19934-47,12
18715-48,56
20165-48,54
20197-48,30
19970-49,28
20121-49,2
20375-49,54
17683-50,32
19530-50,2
19311-51,18
21603-60,6
17580-52,2
17687-52,20
17907-52,38
19829-52,50
20226-52,52
20600-52,16
18748-54,38
19497-54,4
19533-54,40
20568-54,32
32400-54,46
20421-55,8
33062-55,22
32418-109,50
32684-112,6
32870-112,22
32870-114,18
33225-118,20
32247-121,10
32828-121,60
32744-122,34
33002-125,40
32280-129,26
32386-132,26
33014-132,20
32443-133,50
32592-133,52
33174-133,38
17385-56,22
19238-56,22
20789-56,0
21235-56,60
20157-57,20
20647-58,50
21121-58,38
20125-59,16
23808-61,18
23809-61,4
24116-61,2
21745-62,24
22296-62,52
24217-62,14
22607-63,6
23699-63,8
22902-64,56
23966-64,44
23992-64,2
21943-65,48
23508-65,38
23655-65,24
21987-66,48
22589-66,52
22902-66,52
21425-67,0
23890-67,36
23003-71,28
24712-71,32
21418-72,40
24581-72,24
24811-73,58
25286-73,44
21324-74,32
21482-74,30
24615-74,2
24972-74,30
23710-75,38
25312-75,6
22751-76,16
24145-77,10
25321-77,14
21391-78,48
24720-78,58
26733-79,42
26987-80,40
26531-81,58
27088-83,40
25542-84,26
35515-85,56
35691-85,16
28959-86,0
29271-86,22
28689-87,48
28922-87,22
29020-87,2
30083-88,56
30724-88,50
28435-89,38
27970-90,32
29810-90,28
30077-90,20
30198-90,12
30627-90,28
30691-90,46
30788-90,12
30353-91,2
30590-91,12
27768-92,42
29577-92,34
30534-92,10
30550-92,38
31541-97,6
31733-97,52
30020-98,60
30202-98,50
28954-99,6
29654-99,4
29681-99,20
31152-99,28
31312-100,44
31673-100,30
30296-101,2
30173-102,50
31202-102,42
31214-102,18
30088-103,60
27675-104,50
29764-105,38
30876-105,24
31856-105,46
28550-106,36
29324-106,28
31673-106,58
36141-146,36
36269-146,32
38125-146,50
